row_index,WTUR.environment_ok
3620,44284.77
3621,44284.77
3622,44284.77
3623,44284.78
3624,44284.78
3625,44284.78
3626,44284.78
3627,44284.78
3628,44284.79
3629,44284.79
3630,44284.79
3631,44284.79
3632,44284.79
3633,44284.8
3634,44284.8
3635,44284.8
3636,44284.8
3637,44284.8
3638,44284.81
3639,44284.81
3640,44284.81
3641,44284.81
3642,44284.81
3643,44284.82
3644,44284.82
3645,44284.82
3646,44284.82
3647,44284.82
3648,44284.83
3649,44284.83
3650,44284.83
3651,44284.83
3652,44284.83
3653,44284.84
3654,44284.84
3655,44284.84
3656,44284.84
3657,44284.84
3658,44284.85
3659,44284.85
3660,44284.85
3661,44284.85
3662,44284.85
3663,44284.86
3664,44284.86
3665,44284.86
3666,44284.86
3667,44284.86
3668,44284.87
3669,44284.87
3670,44284.87
3671,44284.87
3672,44284.87
3673,44284.88
3674,44284.88
3675,44284.88
3676,44284.88
3677,44284.88
3678,44284.89
3679,44284.89
3680,44284.89
3681,44284.89
3682,44284.89
3683,44284.9
3684,44284.9
3685,44284.9
3686,44284.9
3687,44284.9
3688,44284.91
3689,44284.91
3690,44284.91
3691,44284.91
3692,44284.91
3693,44284.92
3694,44284.92
3695,44284.92
3696,44284.92
3697,44284.92
3698,44284.93
3699,44284.93
3700,44284.93
3701,44284.93
3702,44284.93
3703,44284.94
3704,44284.94
3705,44284.94
3706,44284.94
3707,44284.94
3708,44284.95
3709,44284.95
3710,44284.95
3711,44284.95
3712,44284.95
3713,44284.96
3714,44284.96
3715,44284.96
3716,44284.96
3717,44284.96
3718,44284.97
3719,44284.97
3720,44284.97
3721,44284.97
3722,44284.97
3723,44284.98
3724,44284.98
3725,44284.98
3726,44284.98
3727,44284.98
3728,44284.99
3729,44284.99
3730,44284.99
3731,44284.99
3732,44284.99
3733,44285.0
3734,44285.0
3735,44285.0
3736,44285.0
3737,44285.0
3738,44285.01
3739,44285.01
3740,44285.01
3741,44285.01
3742,44285.01
3743,44285.02
3744,44285.02
3745,44285.02
3746,44285.02
3747,44285.02
3748,44285.03
3749,44285.03
3750,44285.03
3751,44285.03
3752,44285.03
3753,44285.04
3754,44285.04
3755,44285.04
3756,44285.04
3757,44285.04
3758,44285.05
3759,44285.05
3760,44285.05
3761,44285.05
3762,44285.05
3763,44285.06
3764,44285.06
3765,44285.06
3766,44285.06
3767,44285.06
3768,44285.07
3769,44285.07
3770,44285.07
3771,44285.07
3772,44285.07
3773,44285.08
3774,44285.08
3775,44285.08
3776,44285.08
3777,44285.08
3778,44285.09
3779,44285.09
3780,44285.09
3781,44285.09
3782,44285.09
3783,44285.09
3784,44285.1
3785,44285.1
3786,44285.1
3787,44285.1
3788,44285.1
3789,44285.11
3790,44285.11
3791,44285.11
3792,44285.11
3793,44285.11
3794,44285.12
3795,44285.12
3796,44285.12
3797,44285.12
3798,44285.12
3799,44285.13
3800,44285.13
3801,44285.13
3802,44285.13
3803,44285.13
3804,44285.14
3805,44285.14
3806,44285.14
3807,44285.14
3808,44285.14
3809,44285.15
3810,44285.15
3811,44285.15
3812,44285.15
3813,44285.15
3814,44285.16
3815,44285.16
3816,44285.16
3817,44285.16
3818,44285.16
3819,44285.17
3820,44285.17
3821,44285.17
3822,44285.17
3823,44285.17
3824,44285.18
3825,44285.18
3826,44285.18
3827,44285.18
3828,44285.18
3829,44285.19
3830,44285.19
3831,44285.19
3832,44285.19
3833,44285.19
3834,44285.2
3835,44285.2
3836,44285.2
3837,44285.2
3838,44285.2
3839,44285.21
3840,44285.21
3841,44285.21
3842,44285.21
3843,44285.21
3844,44285.22
3845,44285.22
3846,44285.22
3847,44285.22
3848,44285.22
3849,44285.23
3850,44285.23
3851,44285.23
3852,44285.23
3853,44285.23
3854,44285.24
3855,44285.24
3856,44285.24
3857,44285.24
3858,44285.24
3859,44285.25
3860,44285.25
3861,44285.25
3862,44285.25
3863,44285.25
3864,44285.26
3865,44285.26
3866,44285.26
3867,44285.26
3868,44285.26
3869,44285.26
3870,44285.27
3871,44285.27
3872,44285.27
3873,44285.27
3874,44285.27
3875,44285.28
3876,44285.28
3877,44285.28
3878,44285.28
3879,44285.28
3880,44285.29
3881,44285.29
3882,44285.29
3883,44285.29
3884,44285.29
3885,44285.3
3886,44285.3
3887,44285.3
3888,44285.3
3889,44285.3
3890,44285.31
3891,44285.31
3892,44285.31
3893,44285.31
3894,44285.31
3895,44285.32
3896,44285.32
3897,44285.32
3898,44285.32
3899,44285.32
3900,44285.33
3901,44285.33
3902,44285.33
3903,44285.33
3904,44285.33
3905,44285.34
3906,44285.34
3907,44285.34
3908,44285.34
3909,44285.34
3910,44285.35
3911,44285.35
3912,44285.35
3913,44285.35
3914,44285.35
3915,44285.36
3916,44285.36
3917,44285.36
3918,44285.36
3919,44285.36
3920,44285.37
3921,44285.37
3922,44285.37
3923,44285.37
3924,44285.37
3925,44285.38
3926,44285.38
3927,44285.38
3928,44285.38
3929,44285.38
3930,44285.39
3931,44285.39
3932,44285.39
3933,44285.39
3934,44285.39
3935,44285.4
3936,44285.4
3937,44285.4
3938,44285.4
3939,44285.4
3940,44285.41
3941,44285.41
3942,44285.41
3943,44285.41
3944,44285.41
3945,44285.42
3946,44285.42
3947,44285.42
3948,44285.42
3949,44285.42
3950,44285.43
3951,44285.43
3952,44285.43
3953,44285.43
3954,44285.43
3955,44285.43
3956,44285.44
3957,44285.44
3958,44285.44
3959,44285.44
3960,44285.44
3961,44285.45
3962,44285.45
3963,44285.45
3964,44285.45
3965,44285.45
3966,44285.46
3967,44285.46
3968,44285.46
3969,44285.46
3970,44285.46
3971,44285.47
3972,44285.47
3973,44285.47
3974,44285.47
3975,44285.47
3976,44285.48
3977,44285.48
3978,44285.48
3979,44285.48
3980,44285.48
3981,44285.49
3982,44285.49
3983,44285.49
3984,44285.49
3985,44285.49
3986,44285.5
3987,44285.5
3988,44285.5
3989,44285.5
3990,44285.51
3991,44285.51
3992,44285.51
3993,44285.51
3994,44285.51
3995,44285.52
3996,44285.52
3997,44285.52
3998,44285.52
3999,44285.52
4000,44285.53
4001,44285.53
4002,44285.53
4003,44285.53
4004,44285.53
4005,44285.54
4006,44285.54
4007,44285.54
4008,44285.54
4009,44285.54
4010,44285.55
4011,44285.55
4012,44285.55
4013,44285.55
4014,44285.55
4015,44285.56
4016,44285.56
4017,44285.56
4018,44285.56
4019,44285.56
4020,44285.57
4021,44285.57
4022,44285.57
4023,44285.57
4024,44285.57
4025,44285.58
4026,44285.58
4027,44285.58
4028,44285.58
4029,44285.58
4030,44285.59
4031,44285.59
4032,44285.59
4033,44285.59
4034,44285.59
4035,44285.59
4036,44285.6
4037,44285.6
4038,44285.6
4039,44285.6
4040,44285.6
4041,44285.61
4042,44285.61
4043,44285.61
4044,44285.61
4045,44285.61
4046,44285.62
4047,44285.62
4048,44285.62
4049,44285.62
4050,44285.62
4051,44285.63
4052,44285.63
4053,44285.63
4054,44285.63
4055,44285.63
4056,44285.64
4057,44285.64
4058,44285.64
4059,44285.64
4060,44285.64
4061,44285.65
4062,44285.65
4063,44285.65
4064,44285.65
4065,44285.65
4066,44285.66
4067,44285.66
4068,44285.66
4069,44285.66
4070,44285.66
4071,44285.67
4072,44285.67
4073,44285.67
4074,44285.67
4075,44285.67
4076,44285.68
4077,44285.68
4078,44285.68
4079,44285.68
4080,44285.68
4081,44285.69
4082,44285.69
4083,44285.69
4084,44285.69
4085,44285.69
4086,44285.7
4087,44285.7
4088,44285.7
4089,44285.7
4090,44285.7
4091,44285.71
4092,44285.71
4093,44285.71
4094,44285.71
4095,44285.71
4096,44285.72
4097,44285.72
4098,44285.72
4099,44285.72
4100,44285.72
4101,44285.73
4102,44285.73
4103,44285.73
4104,44285.73
4105,44285.73
4106,44285.74
4107,44285.74
4108,44285.74
4109,44285.74
4110,44285.74
4111,44285.75
4112,44285.75
4113,44285.75
4114,44285.75
4115,44285.75
4116,44285.76
4117,44285.76
4118,44285.76
4119,44285.76
4120,44285.76
4121,44285.77
4122,44285.77
4123,44285.77
4124,44285.77
4125,44285.77
4126,44285.78
4127,44285.78
4128,44285.78
4129,44285.78
4130,44285.78
4131,44285.79
4132,44285.79
4133,44285.79
4134,44285.79
4135,44285.79
4136,44285.8
4137,44285.8
4138,44285.8
4139,44285.8
4140,44285.8
4141,44285.81
4142,44285.81
4143,44285.81
4144,44285.81
4145,44285.81
4146,44285.82
4147,44285.82
4148,44285.82
4149,44285.82
4150,44285.82
4151,44285.83
4152,44285.83
4153,44285.83
4154,44285.83
4155,44285.83
4156,44285.84
4157,44285.84
4158,44285.84
4159,44285.84
4160,44285.84
4161,44285.85
4162,44285.85
4163,44285.85
4164,44285.85
4165,44285.85
4166,44285.86
4167,44285.86
4168,44285.86
4169,44285.86
4170,44285.86
4171,44285.87
4172,44285.87
4173,44285.87
4174,44285.87
4175,44285.87
4176,44285.88
4177,44285.88
4178,44285.88
4179,44285.88
4180,44285.88
4181,44285.89
4182,44285.89
4183,44285.89
4184,44285.89
4185,44285.89
4186,44285.9
4187,44285.9
4188,44285.9
4189,44285.9
4190,44285.9
4191,44285.91
4192,44285.91
4193,44285.91
4194,44285.91
4195,44285.91
4196,44285.92
4197,44285.92
4198,44285.92
4199,44285.92
4200,44285.92
4201,44285.93
4202,44285.93
4203,44285.93
4204,44285.93
4205,44285.93
4206,44285.93
4207,44285.94
4208,44285.94
4209,44285.94
4210,44285.94
4211,44285.94
4212,44285.95
4213,44285.95
4214,44285.95
4215,44285.95
4216,44285.95
4217,44285.96
4218,44285.96
4219,44285.96
4220,44285.96
4221,44285.96
4222,44285.97
4223,44285.97
4224,44285.97
4225,44285.97
4226,44285.97
4227,44285.98
4228,44285.98
4229,44285.98
4230,44285.98
4231,44285.98
4232,44285.99
4233,44285.99
4234,44285.99
4235,44285.99
4236,44285.99
4237,44286.0
4238,44286.0
4239,44286.0
4240,44286.0
4241,44286.0
4242,44286.01
4243,44286.01
4244,44286.01
4245,44286.01
4246,44286.01
4247,44286.02
4248,44286.02
4249,44286.02
4250,44286.02
4251,44286.02
4252,44286.03
4253,44286.03
4254,44286.03
4255,44286.03
4256,44286.03
4257,44286.04
4258,44286.04
4259,44286.04
4260,44286.04
4261,44286.04
4262,44286.05
4263,44286.05
4264,44286.05
4265,44286.05
4266,44286.05
4267,44286.06
4268,44286.06
4269,44286.06
4270,44286.06
4271,44286.06
4272,44286.07
4273,44286.07
4274,44286.07
4275,44286.07
4276,44286.07
4277,44286.08
4278,44286.08
4279,44286.08
4280,44286.08
4281,44286.08
4282,44286.09
4283,44286.09
4284,44286.09
4285,44286.09
4286,44286.09
4287,44286.1
4288,44286.1
4289,44286.1
4290,44286.1
4291,44286.1
4292,44286.11
4293,44286.11
4294,44286.11
4295,44286.11
4296,44286.11
4297,44286.12
4298,44286.12
4299,44286.12
4300,44286.12
4301,44286.12
4302,44286.13
4303,44286.13
4304,44286.13
4305,44286.13
4306,44286.13
4307,44286.14
4308,44286.14
4309,44286.14
4310,44286.14
4311,44286.14
4312,44286.15
4313,44286.15
4314,44286.15
4315,44286.15
4316,44286.15
4317,44286.16
4318,44286.16
4319,44286.16
4320,44286.16
4321,44286.16
4322,44286.17
4323,44286.17
4324,44286.17
4325,44286.17
4326,44286.17
4327,44286.18
4328,44286.18
4329,44286.18
4330,44286.18
4331,44286.18
4332,44286.19
4333,44286.19
4334,44286.19
4335,44286.19
4336,44286.19
4337,44286.2
4338,44286.2
4339,44286.2
4340,44286.2
4341,44286.2
4342,44286.21
4343,44286.21
4344,44286.21
4345,44286.21
4346,44286.21
4347,44286.22
4348,44286.22
4349,44286.22
4350,44286.22
4351,44286.22
4352,44286.23
4353,44286.23
4354,44286.23
4355,44286.23
4356,44286.23
4357,44286.24
4358,44286.24
4359,44286.24
4360,44286.24
4361,44286.24
4362,44286.25
4363,44286.25
4364,44286.25
4365,44286.25
4366,44286.25
4367,44286.26
4368,44286.26
4369,44286.26
4370,44286.26
4371,44286.26
4372,44286.26
4373,44286.27
4374,44286.27
4375,44286.27
4376,44286.27
4377,44286.27
4378,44286.28
4379,44286.28
4380,44286.28
4381,44286.28
4382,44286.28
4383,44286.29
4384,44286.29
4385,44286.29
4386,44286.29
4387,44286.29
4388,44286.3
4389,44286.3
4390,44286.3
4391,44286.3
4392,44286.3
4393,44286.31
4394,44286.31
4395,44286.31
4396,44286.31
4397,44286.31
4398,44286.32
4399,44286.32
4400,44286.32
4401,44286.32
4402,44286.32
4403,44286.33
4404,44286.33
4405,44286.33
4406,44286.33
4407,44286.33
4408,44286.34
4409,44286.34
4410,44286.34
4411,44286.34
4412,44286.34
4413,44286.35
4414,44286.35
4415,44286.35
4416,44286.35
4417,44286.35
4418,44286.36
4419,44286.36
4420,44286.36
4421,44286.36
4422,44286.36
4423,44286.37
4424,44286.37
4425,44286.37
4426,44286.37
4427,44286.37
4428,44286.38
4429,44286.38
4430,44286.38
4431,44286.38
4432,44286.38
4433,44286.39
4434,44286.39
4435,44286.39
4436,44286.39
4437,44286.39
4438,44286.4
4439,44286.4
4440,44286.4
4441,44286.4
4442,44286.4
4443,44286.41
4444,44286.41
4445,44286.41
4446,44286.41
4447,44286.41
4448,44286.42
4449,44286.42
4450,44286.42
4451,44286.42
4452,44286.42
4453,44286.43
4454,44286.43
4455,44286.43
4456,44286.43
4457,44286.43
4458,44286.43
4459,44286.44
4460,44286.44
4461,44286.44
4462,44286.44
4463,44286.44
4464,44286.45
4465,44286.45
4466,44286.45
4467,44286.45
4468,44286.45
4469,44286.46
4470,44286.46
4471,44286.46
4472,44286.46
4473,44286.46
4474,44286.47
4475,44286.47
4476,44286.47
4477,44286.47
4478,44286.47
4479,44286.48
4480,44286.48
4481,44286.48
4482,44286.48
4483,44286.48
4484,44286.49
4485,44286.49
4486,44286.49
4487,44286.49
4488,44286.49
4489,44286.5
4490,44286.5
4491,44286.5
4492,44286.5
4493,44286.5
4494,44286.51
4495,44286.51
4496,44286.51
4497,44286.51
4498,44286.51
4499,44286.52
4500,44286.52
4501,44286.52
4502,44286.52
4503,44286.52
4504,44286.53
4505,44286.53
4506,44286.53
4507,44286.53
4508,44286.53
4509,44286.54
4510,44286.54
4511,44286.54
4512,44286.54
4513,44286.54
4514,44286.55
4515,44286.55
4516,44286.55
4517,44286.55
4518,44286.55
4519,44286.56
4520,44286.56
4521,44286.56
4522,44286.56
4523,44286.56
4524,44286.57
4525,44286.57
4526,44286.57
4527,44286.57
4528,44286.57
4529,44286.58
4530,44286.58
4531,44286.58
4532,44286.58
4533,44286.58
4534,44286.59
4535,44286.59
4536,44286.59
4537,44286.59
4538,44286.59
4539,44286.59
4540,44286.6
4541,44286.6
4542,44286.6
4543,44286.6
4544,44286.61
4545,44286.61
4546,44286.61
4547,44286.61
4548,44286.61
4549,44286.62
4550,44286.62
4551,44286.62
4552,44286.62
4553,44286.62
4554,44286.63
4555,44286.63
4556,44286.63
4557,44286.63
4558,44286.63
4559,44286.64
4560,44286.64
4561,44286.64
4562,44286.64
4563,44286.64
4564,44286.65
4565,44286.65
4566,44286.65
4567,44286.65
4568,44286.65
4569,44286.66
4570,44286.66
4571,44286.66
4572,44286.66
4573,44286.66
4574,44286.67
4575,44286.67
4576,44286.67
4577,44286.67
4578,44286.67
4579,44286.68
4580,44286.68
4581,44286.68
4582,44286.68
4583,44286.68
4584,44286.69
4585,44286.69
4586,44286.69
4587,44286.69
4588,44286.69
4589,44286.7
4590,44286.7
4591,44286.7
4592,44286.7
4593,44286.7
4594,44286.71
4595,44286.71
4596,44286.71
4597,44286.71
4598,44286.71
4599,44286.72
4600,44286.72
4601,44286.72
4602,44286.72
4603,44286.72
4604,44286.73
4605,44286.73
4606,44286.73
4607,44286.73
4608,44286.73
4609,44286.74
4610,44286.74
4611,44286.74
4612,44286.74
4613,44286.74
4614,44286.75
4615,44286.75
4616,44286.75
4617,44286.75
4618,44286.75
4619,44286.76
4620,44286.76
4621,44286.76
4622,44286.76
4623,44286.76
4624,44286.76
4625,44286.77
4626,44286.77
4627,44286.77
4628,44286.77
4629,44286.77
4630,44286.78
4631,44286.78
4632,44286.78
4633,44286.78
4634,44286.78
4635,44286.79
4636,44286.79
4637,44286.79
4638,44286.79
4639,44286.79
4640,44286.8
4641,44286.8
4642,44286.8
4643,44286.8
4644,44286.8
4645,44286.81
4646,44286.81
4647,44286.81
4648,44286.81
4649,44286.82
4650,44286.82
4651,44286.82
4652,44286.82
4653,44286.82
4654,44286.83
4655,44286.83
4656,44286.83
4657,44286.83
4658,44286.83
4659,44286.84
4660,44286.84
4661,44286.84
4662,44286.84
4663,44286.84
4664,44286.85
4665,44286.85
4666,44286.85
4667,44286.85
4668,44286.85
4669,44286.86
4670,44286.86
4671,44286.86
4672,44286.86
4673,44286.86
4674,44286.87
4675,44286.87
4676,44286.87
4677,44286.87
4678,44286.87
4679,44286.88
4680,44286.88
4681,44286.88
4682,44286.88
4683,44286.88
4684,44286.89
4685,44286.89
4686,44286.89
4687,44286.89
4688,44286.89
4689,44286.9
4690,44286.9
4691,44286.9
4692,44286.9
4693,44286.9
4694,44286.91
4695,44286.91
4696,44286.91
4697,44286.91
4698,44286.91
4699,44286.92
4700,44286.92
4701,44286.92
4702,44286.92
4703,44286.92
4704,44286.93
4705,44286.93
4706,44286.93
4707,44286.93
4708,44286.93
4709,44286.93
4710,44286.94
4711,44286.94
4712,44286.94
4713,44286.94
4714,44286.94
4715,44286.95
4716,44286.95
4717,44286.95
4718,44286.95
4719,44286.95
4720,44286.96
4721,44286.96
4722,44286.96
4723,44286.96
4724,44286.96
4725,44286.97
4726,44286.97
4727,44286.97
4728,44286.97
4729,44286.97
4730,44286.98
4731,44286.98
4732,44286.98
4733,44286.98
4734,44286.98
4735,44286.99
4736,44286.99
4737,44286.99
4738,44286.99
4739,44286.99
4740,44287.0
4741,44287.0
4742,44287.0
4743,44287.0
4744,44287.0
4745,44287.01
4746,44287.01
4747,44287.01
4748,44287.01
4749,44287.01
4750,44287.02
4751,44287.02
4752,44287.02
4753,44287.02
4754,44287.02
4755,44287.03
4756,44287.03
4757,44287.03
4758,44287.03
4759,44287.03
4760,44287.04
4761,44287.04
4762,44287.04
4763,44287.04
4764,44287.04
4765,44287.05
4766,44287.05
4767,44287.05
4768,44287.05
4769,44287.05
4770,44287.06
4771,44287.06
4772,44287.06
4773,44287.06
4774,44287.06
4775,44287.07
4776,44287.07
4777,44287.07
4778,44287.07
4779,44287.07
4780,44287.08
4781,44287.08
4782,44287.08
4783,44287.08
4784,44287.08
4785,44287.09
4786,44287.09
4787,44287.09
4788,44287.09
4789,44287.09
4790,44287.1
4791,44287.1
4792,44287.1
4793,44287.1
4794,44287.1
4795,44287.1
4796,44287.11
4797,44287.11
4798,44287.11
4799,44287.11
4800,44287.11
4801,44287.12
4802,44287.12
4803,44287.12
4804,44287.12
4805,44287.12
4806,44287.13
4807,44287.13
4808,44287.13
4809,44287.13
4810,44287.13
4811,44287.14
4812,44287.14
4813,44287.14
4814,44287.14
4815,44287.14
4816,44287.15
4817,44287.15
4818,44287.15
4819,44287.15
4820,44287.15
4821,44287.16
4822,44287.16
4823,44287.16
4824,44287.16
4825,44287.16
4826,44287.17
4827,44287.17
4828,44287.17
4829,44287.17
4830,44287.17
4831,44287.18
4832,44287.18
4833,44287.18
4834,44287.18
4835,44287.18
4836,44287.19
4837,44287.19
4838,44287.19
4839,44287.19
4840,44287.19
4841,44287.2
4842,44287.2
4843,44287.2
4844,44287.2
4845,44287.2
4846,44287.21
4847,44287.21
4848,44287.21
4849,44287.21
4850,44287.21
4851,44287.22
4852,44287.22
4853,44287.22
4854,44287.22
4855,44287.22
4856,44287.23
4857,44287.23
4858,44287.23
4859,44287.23
4860,44287.23
4861,44287.24
4862,44287.24
4863,44287.24
4864,44287.24
4865,44287.24
4866,44287.25
4867,44287.25
4868,44287.25
4869,44287.25
4870,44287.25
4871,44287.26
4872,44287.26
4873,44287.26
4874,44287.26
4875,44287.26
4876,44287.26
4877,44287.27
4878,44287.27
4879,44287.27
4880,44287.27
4881,44287.28
4882,44287.28
4883,44287.28
4884,44287.28
4885,44287.28
4886,44287.29
4887,44287.29
4888,44287.29
4889,44287.29
4890,44287.29
4891,44287.3
4892,44287.3
4893,44287.3
4894,44287.3
4895,44287.3
4896,44287.31
4897,44287.31
4898,44287.31
4899,44287.31
4900,44287.31
4901,44287.32
4902,44287.32
4903,44287.32
4904,44287.32
4905,44287.32
4906,44287.33
4907,44287.33
4908,44287.33
4909,44287.33
4910,44287.33
4911,44287.34
4912,44287.34
4913,44287.34
4914,44287.34
4915,44287.34
4916,44287.35
4917,44287.35
4918,44287.35
4919,44287.35
4920,44287.35
4921,44287.36
4922,44287.36
4923,44287.36
4924,44287.36
4925,44287.36
4926,44287.37
4927,44287.37
4928,44287.37
4929,44287.37
4930,44287.37
4931,44287.38
4932,44287.38
4933,44287.38
4934,44287.38
4935,44287.38
4936,44287.39
4937,44287.39
4938,44287.39
4939,44287.39
4940,44287.39
4941,44287.4
4942,44287.4
4943,44287.4
4944,44287.4
4945,44287.4
4946,44287.41
4947,44287.41
4948,44287.41
4949,44287.41
4950,44287.41
4951,44287.42
4952,44287.42
4953,44287.42
4954,44287.42
4955,44287.42
4956,44287.43
4957,44287.43
4958,44287.43
4959,44287.43
4960,44287.43
4961,44287.43
4962,44287.44
4963,44287.44
4964,44287.44
4965,44287.44
4966,44287.44
4967,44287.45
4968,44287.45
4969,44287.45
4970,44287.45
4971,44287.45
4972,44287.46
4973,44287.46
4974,44287.46
4975,44287.46
4976,44287.46
4977,44287.47
4978,44287.47
4979,44287.47
4980,44287.47
4981,44287.47
4982,44287.48
4983,44287.48
4984,44287.48
4985,44287.48
4986,44287.48
4987,44287.49
4988,44287.49
4989,44287.49
4990,44287.49
4991,44287.49
4992,44287.5
4993,44287.5
4994,44287.5
4995,44287.5
4996,44287.5
4997,44287.51
4998,44287.51
4999,44287.51
5000,44287.51
5001,44287.51
5002,44287.52
5003,44287.52
5004,44287.52
5005,44287.52
5006,44287.52
5007,44287.53
5008,44287.53
5009,44287.53
5010,44287.53
5011,44287.53
5012,44287.54
5013,44287.54
5014,44287.54
5015,44287.54
5016,44287.54
5017,44287.55
5018,44287.55
5019,44287.55
5020,44287.55
5021,44287.55
5022,44287.56
5023,44287.56
5024,44287.56
5025,44287.56
5026,44287.57
5027,44287.57
5028,44287.57
5029,44287.57
5030,44287.57
5031,44287.58
5032,44287.58
5033,44287.58
5034,44287.58
5035,44287.58
5036,44287.59
5037,44287.59
5038,44287.59
5039,44287.59
5040,44287.59
5041,44287.6
5042,44287.6
5043,44287.6
5044,44287.6
5045,44287.6
5046,44287.6
5047,44287.6
5048,44287.61
5049,44287.61
5050,44287.61
5051,44287.61
5052,44287.61
5053,44287.62
5054,44287.62
5055,44287.62
5056,44287.62
5057,44287.62
5058,44287.63
5059,44287.63
5060,44287.63
5061,44287.63
5062,44287.63
5063,44287.64
5064,44287.64
5065,44287.64
5066,44287.64
5067,44287.64
5068,44287.65
5069,44287.65
5070,44287.65
5071,44287.65
5072,44287.65
5073,44287.66
5074,44287.66
5075,44287.66
5076,44287.66
5077,44287.66
5078,44287.67
5079,44287.67
5080,44287.67
5081,44287.67
5082,44287.67
5083,44287.68
5084,44287.68
5085,44287.68
5086,44287.68
5087,44287.68
5088,44287.69
5089,44287.69
5090,44287.69
5091,44287.69
5092,44287.69
5093,44287.7
5094,44287.7
5095,44287.7
5096,44287.7
5097,44287.7
5098,44287.71
5099,44287.71
5100,44287.71
5101,44287.71
5102,44287.71
5103,44287.72
5104,44287.72
5105,44287.72
5106,44287.72
5107,44287.72
5108,44287.73
5109,44287.73
5110,44287.73
5111,44287.73
5112,44287.73
5113,44287.74
5114,44287.74
5115,44287.74
5116,44287.74
5117,44287.74
5118,44287.75
5119,44287.75
5120,44287.75
5121,44287.75
5122,44287.75
5123,44287.76
5124,44287.76
5125,44287.76
5126,44287.76
5127,44287.76
5128,44287.77
5129,44287.77
5130,44287.77
5131,44287.77
5132,44287.77
5133,44287.78
5134,44287.78
5135,44287.78
5136,44287.78
5137,44287.78
5138,44287.79
5139,44287.79
5140,44287.79
5141,44287.79
5142,44287.79
5143,44287.8
5144,44287.8
5145,44287.8
5146,44287.8
5147,44287.8
5148,44287.81
5149,44287.81
5150,44287.81
5151,44287.81
5152,44287.81
5153,44287.82
5154,44287.82
5155,44287.82
5156,44287.82
5157,44287.82
5158,44287.83
5159,44287.83
5160,44287.83
5161,44287.83
5162,44287.83
5163,44287.84
5164,44287.84
5165,44287.84
5166,44287.84
5167,44287.84
5168,44287.85
5169,44287.85
5170,44287.85
5171,44287.85
5172,44287.85
5173,44287.86
5174,44287.86
5175,44287.86
5176,44287.86
5177,44287.86
5178,44287.87
5179,44287.87
5180,44287.87
5181,44287.87
5182,44287.87
5183,44287.88
5184,44287.88
5185,44287.88
5186,44287.88
5187,44287.88
5188,44287.89
5189,44287.89
5190,44287.89
5191,44287.89
5192,44287.89
5193,44287.9
5194,44287.9
5195,44287.9
5196,44287.9
5197,44287.9
5198,44287.91
5199,44287.91
5200,44287.91
5201,44287.91
5202,44287.91
5203,44287.92
5204,44287.92
5205,44287.92
5206,44287.92
5207,44287.92
5208,44287.93
5209,44287.93
5210,44287.93
5211,44287.93
5212,44287.93
5213,44287.94
5214,44287.94
5215,44287.94
5216,44287.94
5217,44287.94
5218,44287.95
5219,44287.95
5220,44287.95
5221,44287.95
5222,44287.95
5223,44287.96
5224,44287.96
5225,44287.96
5226,44287.96
5227,44287.96
5228,44287.97
5229,44287.97
5230,44287.97
5231,44287.97
5232,44287.97
5233,44287.98
5234,44287.98
5235,44287.98
5236,44287.98
5237,44287.98
5238,44287.99
5239,44287.99
5240,44287.99
5241,44287.99
5242,44287.99
5243,44288.0
5244,44288.0
5245,44288.0
5246,44288.0
5247,44288.0
5248,44288.01
5249,44288.01
5250,44288.01
5251,44288.01
5252,44288.01
5253,44288.02
5254,44288.02
5255,44288.02
5256,44288.02
5257,44288.02
5258,44288.03
5259,44288.03
5260,44288.03
5261,44288.03
5262,44288.03
5263,44288.04
5264,44288.04
5265,44288.04
5266,44288.04
5267,44288.04
5268,44288.05
5269,44288.05
5270,44288.05
5271,44288.05
5272,44288.05
5273,44288.06
5274,44288.06
5275,44288.06
5276,44288.06
5277,44288.06
5278,44288.07
5279,44288.07
5280,44288.07
5281,44288.07
5282,44288.07
5283,44288.08
5284,44288.08
5285,44288.08
5286,44288.08
5287,44288.08
5288,44288.09
5289,44288.09
5290,44288.09
5291,44288.09
5292,44288.09
5293,44288.1
5294,44288.1
5295,44288.1
5296,44288.1
5297,44288.1
5298,44288.1
5299,44288.11
5300,44288.11
5301,44288.11
5302,44288.11
5303,44288.11
5304,44288.12
5305,44288.12
5306,44288.12
5307,44288.12
5308,44288.12
5309,44288.13
5310,44288.13
5311,44288.13
5312,44288.13
5313,44288.13
5314,44288.14
5315,44288.14
5316,44288.14
5317,44288.14
5318,44288.14
5319,44288.15
5320,44288.15
5321,44288.15
5322,44288.15
5323,44288.15
5324,44288.16
5325,44288.16
5326,44288.16
5327,44288.16
5328,44288.16
5329,44288.17
5330,44288.17
5331,44288.17
5332,44288.17
5333,44288.17
5334,44288.18
5335,44288.18
5336,44288.18
5337,44288.18
5338,44288.18
5339,44288.19
5340,44288.19
5341,44288.19
5342,44288.19
5343,44288.19
5344,44288.2
5345,44288.2
5346,44288.2
5347,44288.2
5348,44288.2
5349,44288.21
5350,44288.21
5351,44288.21
5352,44288.21
5353,44288.21
5354,44288.22
5355,44288.22
5356,44288.22
5357,44288.22
5358,44288.22
5359,44288.23
5360,44288.23
5361,44288.23
5362,44288.23
5363,44288.23
5364,44288.24
5365,44288.24
5366,44288.24
5367,44288.24
